UserID,Rec1,Rec2,Rec3,Rec4,Rec5,Rec6,Rec7,Rec8,Rec9,Rec10,Rec11,Rec12,Rec13,Rec14,Rec15,Rec16,Rec17,Rec18,Rec19,Rec20,Rec21,Rec22,Rec23,Rec24,Rec25,Rec26,Rec27,Rec28,Rec29,Rec30,Rec31,Rec32,Rec33,Rec34,Rec35,Rec36,Rec37,Rec38,Rec39,Rec40,Rec41,Rec42,Rec43,Rec44,Rec45,Rec46,Rec47,Rec48,Rec49,Rec50,Rec51,Rec52,Rec53,Rec54,Rec55,Rec56,Rec57,Rec58,Rec59,Rec60,Rec61,Rec62,Rec63,Rec64,Rec65,Rec66,Rec67,Rec68,Rec69,Rec70,Rec71,Rec72,Rec73,Rec74,Rec75,Rec76,Rec77,Rec78,Rec79,Rec80,Rec81,Rec82,Rec83,Rec84,Rec85,Rec86,Rec87,Rec88,Rec89,Rec90,Rec91,Rec92,Rec93,Rec94,Rec95,Rec96,Rec97,Rec98,Rec99,Rec100,Rec101,Rec102,Rec103,Rec104,Rec105,Rec106,Rec107,Rec108,Rec109,Rec110,Rec111,Rec112,Rec113,Rec114,Rec115,Rec116,Rec117,Rec118,Rec119,Rec120,Rec121,Rec122,Rec123,Rec124,Rec125,Rec126,Rec127,Rec128,Rec129,Rec130,Rec131,Rec132,Rec133,Rec134,Rec135,Rec136,Rec137,Rec138,Rec139,Rec140,Rec141,Rec142,Rec143,Rec144,Rec145,Rec146,Rec147,Rec148,Rec149,Rec150
22818,0679740198,0871134640,0786015780,0671000306,088001685X,0375760245,039914787X,0671576836,039914434X,0671001809,038081403X,0671867318,067172519X,0515125512,067150732X,0312957955,0449212645,1884737927,0394759974,0684815095,0826320864,0671742760,0671631845,0399150803,0060113839,0671681559,0316910147,0671000314,0394573579,038097732X,0553228897,0515126098,0679732519,051513113X,0671026704,1884737110,0449212696,074324527X,0399145885,0786864516,0449147614,0671626132,0752816306,0312967713,0449214729,0679722645,0671026224,0515123471,0671737775,0330352253,0425190641,0380728249,1931382034,0671507397,0375713549,0449212394,0393019624,0394758277,0140621237,0449217191,0375713484,006101351X,0671464043,0380712040,0967197902,0786885416,1552046222,0060977477,0425177173,068566158X,0399146601,0684809184,0684802988,0515123463,0679732470,0743426797,1853262110,0671740504,0380710757,0449221148,155166528X,0399141855,1904492355,0809500817,0684865459,0399135812,0061014591,0349110409,0140064699,1587880636,0553583190,0679740147,0679733094,0312957572,0679429824,0515129232,0375708669,8433920294,0449212661,067972902X,0446523372,068480297X,0670877662,0425195457,0060914165,0679733140,0446607444,3257207522,0679733159,0670816507,0446610127,0446607177,0449207544,0679740163,0449221393,0312962150,2253153427,0449212718,0312266596,0679733973,0679415629,0451150511,0140280898,0679733108,0399148728,0399518576,0671507303,0312954468,0399134700,1575665530,0440208459,0451186796,0316299235,0440223253,0679732497,0316923354,055312000X,031224116X,0340268778,0515119520,0425175367,0767904907,0786889187,0553342762,0618155481,0812550536,0345407253,0671868071,0563371846,0440103304
22885,1582972397,1582970696,0898796830,0679734031,0205309453,0393320030,0898793076,0898799015,1582970599,0898798736,0898796342,0898794161,1580082394,0898794420,0898793955,0898793491,0898796407,1884910394,1884910289,0871161885,0205300200,0966517636,0451625552,0939045486,0871161966,0898799775,0399525777,0060006641,0440505941,0898795982,0743455967,0762409487,0062735233,0340182563,0151003718,093113708X,0811814815,0898792932,0020474105,0871161575,0898797411,1582970440,044021727X,0226899152,0823026906,0898798760,0767903080,0312180160,0684853523,0933377460,0898799112,0553263765,0312895100,0871161834,0764118102,0671024256,0312187947,1581150296,020530902X,0898798507,0898793912,0024182001,0062735098,1563896443,031213326X,0743445201,0471113565,0943151619,0898792363,1582400008,1571103422,1582402531,0393016404,1931484155,0713651474,0312171617,0673181731,0704506300,1887279806,1892597055,0874772362,1569318697,0898797608,0806996730,1929998996,1563897474,1879505622,1563899388,0024181900,1888963077,1591822246,1585420093,1563893304,1563896184,082302377X,1401201369,1401202020,0441009468,0898796490,0451409450,0963743325,0439380731,0785107886,0312172168,0974800805,0877733759,003001512X,0321081145,1582402264,1563899426,0785108904,0898798140,1563896680,1929998171,0312002831,156389369X,0061058262,0671872338,0898792231,0312204876,1862042055,0062736396,1591825369,0743419340,1582401721,0930193636,0312148496,1563897954,043938074X,1563899809,0671774557,0930289560,0898795494,1563894351,0785109609,0689806221,078510786X,0684841568,0743419359,0452279577,078510965X,0930289455,1852869070,157324550X,0130816795,0930289552,0312197675,1563892944,1562055593,0312401612
22912,0380844001,0380007789,038076654X,0553236679,0425122867,0380005255,1568655878,0380807866,1889853038,0380385880,038079828X,0440222672,0671034677,067164257X,0425172562,0312915799,0525247602,0553213105,0804105995,0373092741,8401472660,0312975759,0553240390,0671811916,0373708351,0446353914,0373760302,0440141168,0399129723,0446357405,0515058181,0553264079,0385319711,0671724517,0440225043,0451118219,0380756218,0818405090,0446341754,0380771314,0451180224,0889020175,0380754371,0345341228,0441802214,0373107072,0671558633,0553117386,0446329142,082172679X,0515116246,0553295772,0671737856,0671553038,0553216384,0553278118,0684852713,0446356611,0553211374,0553227041,0671624253,0446356832,0671636723,0425140318,0373810601,0809243210,0440183057,0399149325,0385313136,0515122491,0373708777,0425039048,0671873113,0553276182,0425113884,0312205279,0385236913,0380766590,0553275704,0708960022,0553251112,0373169620,0446364762,0451160436,0380603764,0312977948,0451163915,0312921268,0671619373,0553284657,0440105749,0553116606,0446356603,0446341916,0451155513,0671737864,0671782525,0671568833,0323026931,0446360074,0671428306,0446606782,0446354678,0373092644,0310671515,0451164938,0827377029,0553574086,0440180937,0440215439,044914965X,0373700474,0140430059,0843932937,0553568760,1561001058,0425085295,2830202813,0553265520,0399126376,0821718053,0786006528,0373121857,0373086504,0090037405,0517575019,0821735144,0380715465,1862000018,0425192733,0425044440,0671776096,042513329X,0671001132,0770105645,0671737880,0553293761,0373055846,0373074603,0553284118,0553109839,0940672588,0451166604,042512519X,0684843420,0425104273,0451408462,0525933972,0451165594,0843923199
22981,3518394916,2264009322,2070361195,2070394255,2070393577,2253140872,2290314706,2253009164,2070334643,2070382249,2253006696,2714303021,2264001151,2226001344,2070374556,2213601879,221103778X,1564781623,0318636018,2253007102,2020126540,2290305537,2253014834,2277237914,2070369439,2742734015,2260014720,2070387178,207071523X,2070322068,2253028274,2070385035,2253035432,2266085778,2253001295,2253004898,2020564777,2070360105,2710300257,2070362426,2264027312,2277223638,2070387046,2070385779,2845470509,2070385760,2070381404,202010931X,2070373703,2253140503,2290328685,2020336553,2868694152,2070361837,2253140708,2070360784,2070417611,2277219398,2070728951,2070409848,207071392X,2246462312,2070363511,2266122355,2702400884,8483109212,2742710329,2070756319,2020385856,2253148539,2253005258,2020067447,2863742450,2844850235,2277219711,2253057843,2844120644,2080704001,2070365832,2253004243,2070388778,2868691870,0207145997,2277303046,2253152846,2708704338,2841146448,2070388905,2246592917,2253011797,2070366790,2070371700,2020291541,0345382544,2253001457,0946626820,2070744833,0669011622,2210754151,2070362841,2210422701,2844121152,848310766X,2070403122,2070757811,2253014931,2020183013,270731028X,2070365611,2070414167,2070381390,2070423220,2070301028,2070404021,2723407411,2207250385,2869302940,2253002895,1568580037,2253047848,3499227304,2869594402,2253006130,2710300877,2742728759,224648751X,2234054036,2221082621,2070402738,2211050735,2020395886,2070378306,2070360091,2266000489,1888363657,2221086546,2020375060,2258061474,2253139467,2742722688,2868692761,2290303054,2070364852,2253021539,2020385805,2020591944,2253006866,0142003131,2742722629,3548600808
23070,0312979983,0505525275,0515124656,0843949090,0786002220,0505525526,0425196844,0921556047,050552113X,0312992416,0505525542,0505523493,0446604550,0505525305,0515118397,0451203585,0440211492,0380768127,0843950455,0425190722,050552208X,0373226845,0373288816,0679422579,0515109517,037322706X,084395048X,0505519844,0451408020,1551661462,0505524384,1563151677,0345406346,0373272308,0843936339,0373484372,075820583X,0312987625,0505523892,0142500135,0671569031,0451411129,0152017682,0440180570,0670892475,0440237556,0373226063,0373711050,0505525178,0843949945,0879979070,0380812959,0505522675,0373764677,0425191281,0515135305,0671878751,0440129737,0778320227,0373225253,0671778633,0821767429,0373218095,0394556968,0553563343,0441009042,0821767437,0373227175,0373226330,0515131512,037351221X,0440202353,0505524090,1551668866,0515112305,0515124982,0515133620,0821772759,0451408551,0821739190,0505523752,0451400879,0425179060,050552354X,0786004827,0440211476,0425191257,0451458311,0505523728,0886778271,0843948272,0373764723,044023655X,0449006379,0505525097,0062504975,0821747991,0446612944,0553237209,0843946172,055356918X,1551666685,0380751402,0440226031,0821755145,0821755404,050552340X,0441002692,038080493X,0553571907,0756400996,0821747983,082173718X,0451458990,0671569015,0373806930,042519485X,0373256744,1556615728,0425171078,0553293176,051511927X,0425186857,0778320200,0446522384,0515107662,0345435273,0380809281,0380818329,089107872X,0451408691,0505522551,0451404467,0553561537,0515115843,0505521822,0843948531,1551667878,0441006604,0553444182,0821773135,0380818205,0451206754,0373834640,051512088X,0440226325,0553571591,0821768301,0373226373,015201800X
23127,0156006847,8420482013,8420441708,0151001812,8420442402,8484500020,0151005346,0156006391,8420427845,0151002835,8420483885,2253076252,9871106181,8420441872,8420447595,8478950257,8495501007,2020550776,8401377617,8403599269,8408024973,8445071394,8479793740,8423918300,8408020374,0553377868,842046435X,8403595417,8429434895,840803099X,8408012576,8408028480,8474861063,8423309878,8403092024,843506011X,8427025157,8439708963,8408022288,0679777547,8437609666,8408020390,8401013305,8420725943,8423309142,8401328942,0151001820,0399151850,8401374618,8408027441,848460103X,8408027530,8403597282,0553060813,8474861306,847486108X,8432055875,8420442089,8470390244,8423330362,8401427177,8423918998,8401324815,8432047082,8401376734,8495501090,8420481904,849204683X,0679763384,8473397010,8474861152,843501665X,8476680856,8408020471,8423918106,8403599072,8402083129,8432205451,0801854210,8423312615,0871133792,8423974758,8420441619,8420482684,8470390260,8475201253,8472229955,8437605229,8495501171,8477270120,0460877305,8482380184,8408002511,8478887296,843224550X,8423906205,8440643586,848256286X,8436807545,8432206407,8440694539,8423333140,8474103347,8432210900,8423309738,8423911411,8420442569,8433920723,8433914588,8432068209,0140449000,8401491169,843223012X,1852427000,8484321207,8420633275,8433910787,8440670451,8408019899,8471730286,8401499046,8423309150,8423302229,8440465114,8470394932,8433917382,8471766612,1852421312,0804710295,8432053236,8429446265,0553060562,1852427426,9700508927,8423331962,8408012312,8484036421,8437600219,8401496063,8441000026,8483101610,8420481882,8467000597,8401377706,8440676980,8423307328,9504901816,8434845091,0395909376,8432207829
23511,0375431977,0385508042,8466611622,0440241537,0582417775,0440236673,0739302248,0440241073,0385510438,0385503822,8440681798,0385497466,0440225701,0385490992,0099244926,0385493800,0099993805,0553472348,0385424728,3453127323,0385470819,0440224764,8466301569,0099245027,0440211727,0922066728,0385472951,038550120X,0385472943,0440214041,345308909X,0061031410,0385421982,044022165X,8466609016,0553472828,0385424736,0373121601,0553452991,044023722X,0060008296,038542471X,0553712837,1551666537,044021145X,0385505833,0060005556,0440242002,0385511612,0061097624,0446525774,1551664380,0060196092,074324642X,1565123824,0312974728,0446613061,0671036505,0380814390,0373250460,0373121318,0061030597,0140276904,0767905202,0425195139,0375712925,0375413634,0060185074,0767907817,0399151273,0060514930,0767905180,0451410106,0345380193,0767905199,0525947302,0553584014,0446613053,0451202856,0684864843,0373250371,0060084405,0740704680,1551665093,0446527793,0373250185,0345451473,0373711123,1551669595,0446613681,0060532920,0743469844,0688180728,0061098361,006621341X,0446531588,0345428153,0060083255,055358099X,0312987714,0446527130,0553583980,0452283825,0060514949,0767915593,1575667916,0373250479,0451204956,0811833003,0786016256,0553576046,0446530891,0345404785,0373259557,0060185287,038072880X,0345404777,0373250274,0446611808,0446611247,0373250118,0446525804,0786890371,0743418204,0767907809,3453189345,0767905172,0688174582,0373250134,0743206061,3442356709,037325038X,0804119686,0061031445,0670891509,0451202244,0786887060,1551668998,0743411250,1551665794,0373691335,0553576054,3442353394,0345425707,055358264X,0786014474,0446611778,037325041X,0060557117,0671016652
23547,0312991460,0718146298,0312265859,0312289723,0312980140,0312265867,0312306326,1559277246,0312205406,0312983301,0312203039,0312185863,0684822652,031298328X,0743216393,0312983867,0684196387,3442541352,3442445817,0312983271,3442428777,0061009059,0312983298,3442428785,0312984510,055321893X,0380975068,0380816547,0380978415,3442446791,0553582267,006055679X,0380792737,0060735414,0061031550,0451198476,0380728133,0373264011,0380813815,0060093463,0451194039,0399147195,0380816059,0440234999,052594236X,0425192725,0380978407,0399149155,0451186346,0399152288,0451184262,0449003795,0449223612,0449147231,0425184129,0425178102,0373264739,0380818876,1575667290,0553107305,0671881884,0399145672,084394918X,0449221504,0449000648,0060582553,0373262957,0312967403,0446605360,0425191311,0380802252,0805036377,0449000664,0553578308,0061031542,0525945008,0449223604,0449221482,0451210816,0380816067,055380099X,0805036504,0743418131,1590887921,0743205812,3442443970,0553572040,0805019375,0380811898,1578151929,0425175510,0743476654,0743412311,0312951469,0449221490,0553581430,0446601985,0312978650,0812579011,0449219364,0743205820,0812561864,0553578359,0425175367,0449219461,0805004602,0446604658,0345343247,0449221512,0679463070,0671047442,0425191192,0743202708,0399149783,0380810239,1575668793,0553284789,0553802291,0446604712,0380804700,0380819651,0553271636,0385505833,0553800965,0805004610,0312983069,0451206592,1587155664,0451200942,0805019367,0743250346,0380810220,068486486X,0425185222,0671027123,0451208862,0679413685,0425178218,0373835531,0312252943,0786015152,067100042X,0380977303,0743456866,080501084X,0786889535,0446303038,0373483872,0553584707,0451197488
23571,0802775926,0374146608,8480764139,0738200115,0139205128,0670814466,0471048631,0953494705,1840462515,0062716115,0716720949,0920656269,0064471101,1850586764,0375405607,0393322963,067975833X,157322149X,0415165237,0684822911,1565650476,0609600761,078354751X,074323491X,0670804541,0226532046,038549890X,006447108X,0340859601,0743452739,0066238501,0345409469,0394891139,039543095X,0394502949,0064409430,8466612815,0316117064,0684830019,0060977728,0375704752,1860648916,0312189710,0679764860,0345331354,0802713815,0684811073,0691049890,0064409457,0142003557,0060956658,0694516155,068810312X,1878685546,039453512X,0671693034,0425188434,3404604733,0671441337,0880880821,3492045170,0896595234,0374192030,1559946695,085111198X,0465052630,0385482493,1588340023,0064405028,0394549082,0684844893,0374228787,0064409422,0345288238,0679747044,2707138339,1841951439,0375405445,0684818868,0064405001,0525945717,0375503994,0471404217,0446532231,0521790514,006016445X,0452283043,0895261537,0553381350,0842355715,0679408525,0618164723,0345376595,0521794803,0821226703,0553103741,006019393X,0844666203,014011582X,0060932090,0020869509,0671882368,0064471098,0743236017,0380814676,3492045642,0520088441,0064405052,1862070059,0465014909,0812967852,8484321061,156584100X,0062731009,0894718533,0064471195,0767908171,0060931809,0385495404,0060234865,3822872105,0312324723,0590405985,0060187662,088029809X,1882577981,0520204956,0020442106,0312263899,0517886685,0385474423,0553275569,0060937319,0805070893,0521799120,0684823799,0064404994,0486212688,1566631955,0715630024,0020442408,0060014016,1893224902,067944209X,1893224740,0393950093,0393317552,0673522407,0385498411,0895262762
23582,0451410106,0316782475,0373613687,1551666839,0671036556,0758204787,0373225709,0446519804,0743412753,0743245520,0312984685,0553576046,1551667517,1551664151,0312983832,0312987714,0446613053,0553576011,0446519790,0451207963,0312984235,1551666758,0446609943,0373226144,1551667479,0312988699,0786016256,0743407075,0694526215,0553800973,0446531588,0821772988,0446527017,0505525399,0515134899,0515093025,0743206061,0446527033,0446607193,3442356709,0671568833,0553582127,3442353394,0553802542,0688170250,1551669455,0446605581,0821776037,0553582135,045121076X,0446604232,0449006417,1552042081,0446611808,0553803409,0312273053,0553576925,0684814153,0743407083,0312205279,0743206045,0892966971,0380776839,0739435310,0345447409,0373250460,0060005556,0446603082,0553582143,0446527130,0061030430,0385485212,0739405047,0553576054,0312974728,0553587692,0743407059,1551664968,0812580133,1551666537,0345316770,0446612804,0446516325,0061031410,0312975759,1551666189,0758201982,0373441630,0375706429,0743456866,1568654685,0743460529,0399151273,055380247X,0671027573,0451408888,1551668874,0553584375,0399150560,0679435980,0553582712,0451201256,0060008296,0060008784,0553104144,0061099481,0060565519,0345450914,0373613784,074324642X,140004538X,1551660717,0446603309,0786014237,0553576801,0373218117,0451207246,0373226268,155166531X,0373226101,0553106244,0060514930,0553802526,0312977670,0821772953,0758206135,0553584189,0446603104,055357762X,0373441886,0373613695,0821769367,0671568841,0553106163,0553585681,0553584383,1551666650,0786012846,0515135739,0515137200,0743407067,0553567683,0743412621,0671016652,0060167688,0553586122,1551666596,0373272820,0373613822,158234356X
23631,0373098987,0373057636,0373761562,0373167482,0373765517,037376488X,0061084050,0373196318,0373033095,0061083372,0373217269,0373201575,037376457X,037324343X,0373765282,0373763689,037365054X,1565970519,0804119910,0373169868,0821738453,0373650299,0451410971,082176831X,0743422732,0843947632,0373270747,0743422740,0373033176,0373077165,0373271077,0373197187,0373763298,037370707X,0671042475,0515116386,0821744798,0373169299,0373079672,0821767445,0373096984,037327209X,0843945923,0373218370,0373096372,037307865X,0373484070,0373765401,044022439X,0843943831,0373195184,0373301529,0373169825,0380784920,0373056249,0821740296,0843941987,0373484577,0821772694,155166920X,0373764758,0373243944,0373765428,0373034091,1586608010,0373650396,0821767453,082173427X,0373244479,0373241852,0373790643,0373764863,0373765118,0373195249,0671676385,0671495992,0373501749,0440234700,0373217234,0671026879,0373077815,0373241038,082171337X,037324178X,0373706898,0373078099,0373710291,0373765223,0373763557,0843946938,0373711425,0061094595,0373241836,0515120995,0373241666,0671026844,0671026852,1551668432,0373885067,0373709579,037330174X,0373301537,0843948531,0843943920,0373834918,0373195303,0373217293,0373484453,0451212169,0345313755,0843949724,0373196008,0373166737,1551668572,0821734105,1557737991,0373764774,0373761635,0821768034,0515125032,0373272006,0060193263,0671042467,0804107904,0671027514,0373121857,1551664291,0843944412,0515136298,1551666308,0373706154,1551668769,0373244304,067179793X,0373272367,0373075944,0373245505,037327212X,0373244940,0671042491,0373501757,0671508229,0380784793,0373088183,0373089309,0671604724,0373201818,0373272480,0380782529,0373058446
